date,time,Thread,Level,Component,Content
03/10,03:28:25.983,Thread 25,INFO ,03f8b6cb-3107-438b-9b0f-a089dffb941f,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:28:26.204,Thread 27,INFO ,0a1b0f62-5fab-4ab6-83a5-cb96bc45499a,process_request : Connection from IP 
03/10,03:28:26.271,Thread 27,INFO ,0a1b0f62-5fab-4ab6-83a5-cb96bc45499a,Request 'BOL status' from Client IP='2001:1458:d00:a::100:304' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'ef1b5512-3ff0-4a4d-b8a3-907e5267b79d' on '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/AOD/e7142_e5984_s3126_r10201_r10210/mc16_13TeV.364701.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1WithSW.merge.AOD.e7142_e5984_s3126_r10201_r10210_tid16710021_00/AOD.16710021._000359.pool.root.1' 
03/10,03:28:26.274,Thread 27,INFO ,0a1b0f62-5fab-4ab6-83a5-cb96bc45499a,Result for request 'BOL status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:28:26.357,Thread 38,INFO ,fd03720d-3682-4581-9c90-5fde67593c54,process_request : Connection from IP 
03/10,03:28:26.430,Thread 54,INFO ,d29a575a-3f37-4b3b-a3e6-6d9d0edaba5f,process_request : Connection from IP 
03/10,03:28:26.504,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,process_request : Connection from IP 
03/10,03:28:26.576,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,ns1__srmPing : Request: Ping. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:26.578,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:26.583,Thread 38,INFO ,fd03720d-3682-4581-9c90-5fde67593c54,ns1__srmReleaseFiles : Request: Release files. IP: 2620:0:210:1::1b. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/89/de/DAOD_HIGG2D5.18287946._000097.pool.root.1. token: 4c878217-0634-44ad-aad2-bb4711f0ec1a 
03/10,03:28:26.593,Thread 38,INFO ,fd03720d-3682-4581-9c90-5fde67593c54,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:28:26.616,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,process_request : Connection from IP 
03/10,03:28:26.658,Thread 54,INFO ,d29a575a-3f37-4b3b-a3e6-6d9d0edaba5f,ns1__srmReleaseFiles : Request: Release files. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/91/71/DAOD_HIGG2D5.18287946._000127.pool.root.1. token: 84bd55a0-7035-4234-9a24-b2a26453a029 
03/10,03:28:26.666,Thread 54,INFO ,d29a575a-3f37-4b3b-a3e6-6d9d0edaba5f,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:28:26.684,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:26.702,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:26.720,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATATAPE 
03/10,03:28:26.722,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:28:26.729,Thread 12,INFO ,8d260646-f535-4a8f-9cbd-9ae9de6e0ea3,process_request : Connection from IP 
03/10,03:28:26.739,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Request 'PTP' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002237.pool.root.1_1583799271' 
03/10,03:28:26.745,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'c1202646-c3a5-4463-a649-280a2d98a615' 
03/10,03:28:26.784,Thread 12,INFO ,8d260646-f535-4a8f-9cbd-9ae9de6e0ea3,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:26.808,Thread 12,INFO ,8d260646-f535-4a8f-9cbd-9ae9de6e0ea3,Result for request 'Ls' is 'SRM_FAILURE' 
03/10,03:28:26.839,Thread 16,INFO ,1ea67264-bfec-498b-8f76-4b92e0574426,process_request : Connection from IP 
03/10,03:28:26.910,Thread 16,INFO ,1ea67264-bfec-498b-8f76-4b92e0574426,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:26.911,Thread 16,INFO ,1ea67264-bfec-498b-8f76-4b92e0574426,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:26.976,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,ns1__srmRm : Request: Rm. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/14/45/EVNT.20604347._005342.pool.root.1 
03/10,03:28:26.997,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'Rm' is 'SRM_FAILURE' 
03/10,03:28:27.015,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:27.030,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:27.048,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATADISK 
03/10,03:28:27.050,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:28:27.067,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Request 'PTP' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/14/45/EVNT.20604347._005342.pool.root.1' 
03/10,03:28:27.073,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '4aa85339-24a5-45f9-836c-909c72c1fb61' 
03/10,03:28:27.190,Thread 37,INFO ,b0d5bf6c-aacc-40d3-af88-2923cca25429,process_request : Connection from IP 
03/10,03:28:27.245,Thread 37,INFO ,b0d5bf6c-aacc-40d3-af88-2923cca25429,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:27.246,Thread 37,INFO ,b0d5bf6c-aacc-40d3-af88-2923cca25429,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:27.263,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'c1202646-c3a5-4463-a649-280a2d98a615' 
03/10,03:28:27.264,Thread 3,INFO ,569f0e76-d9b3-47ec-912b-4ecef131ce20,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:28:27.447,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,process_request : Connection from IP 
03/10,03:28:27.549,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,ns1__srmLs : Request: Ls. IP: 2001:630:58:1800::82f6:b520. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:27.571,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:27.591,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '4aa85339-24a5-45f9-836c-909c72c1fb61' 
03/10,03:28:27.591,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:28:27.606,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,ns1__srmPing : Request: Ping. IP: 2001:630:58:1800::82f6:b520. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:27.607,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:27.641,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,ns1__srmLs : Request: Ls. IP: 2001:630:58:1800::82f6:b520. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:27.657,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:27.691,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Request 'PTG' from Client IP='2001:630:58:1800::82f6:b520' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/cc/17/step14.53728.97656.recon.ESD.96319.64297' 
03/10,03:28:27.697,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '6675b9c7-80bc-4fd6-bd17-4bfb4b9c52c1' 
03/10,03:28:27.945,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,process_request : Connection from IP 
03/10,03:28:28.025,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.033,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,process_request : Connection from IP 
03/10,03:28:28.041,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.066,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASMCTAPE 
03/10,03:28:28.067,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:28:28.086,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,process_request : Connection from IP 
03/10,03:28:28.091,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Request 'PTP' from Client IP='2001:1458:d00:a::100:304' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasmctape/mc16_13TeV/HITS/e7791_e7400_a875/mc16_13TeV.411323.PhPy8EG_A14_ttbar_hdamp258p75_SSrOoff_ljets.simul.HITS.e7791_e7400_a875_tid19368005_00/HITS.19368005._005197.pool.root.1_1583807305' 
03/10,03:28:28.097,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '7376858a-a0a2-4577-871a-533ffb562a87' 
03/10,03:28:28.104,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,process_request : Connection from IP 
03/10,03:28:28.109,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Request 'PTP status' from Client IP='2001:1458:201:e5::100:d9' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '4aa85339-24a5-45f9-836c-909c72c1fb61' 
03/10,03:28:28.109,Thread 42,INFO ,c0023f39-d76c-4d4f-aab8-99df4e5b3b18,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:28:28.231,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Request 'PTG status' from Client IP='2001:630:58:1800::82f6:b520' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '6675b9c7-80bc-4fd6-bd17-4bfb4b9c52c1' 
03/10,03:28:28.232,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:28:28.245,Thread 29,INFO ,e6bb2296-17c6-488b-995b-c97fa51f0d96,ns1__srmReleaseFiles : Request: Release files. IP: 2001:1458:201:e5::100:d9. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/7f/64/step14.66950.52781.recon.ESD.30016.64743. token: 09d0e501-8e96-44fb-b16b-ca33c07d7b51 
03/10,03:28:28.246,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,process_request : Connection from IP 
03/10,03:28:28.254,Thread 29,INFO ,e6bb2296-17c6-488b-995b-c97fa51f0d96,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:28:28.256,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1b. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.278,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.313,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.322,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/b4/5f/log.20604301._010719.job.log.tgz.1 
03/10,03:28:28.330,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.335,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.347,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Result for request 'Rm' is 'SRM_FAILURE' 
03/10,03:28:28.360,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.365,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.374,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,ns1__srmPing : Request: Ping. IP: 2620:0:210:1::1b. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.375,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:28.380,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.398,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:a::100:304. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATADISK 
03/10,03:28:28.400,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:28:28.416,Thread 46,INFO ,0365f514-4396-4a74-8363-079f3fb39611,process_request : Connection from IP 
03/10,03:28:28.417,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Request 'PTP' from Client IP='2001:1458:d00:a::100:304' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/b4/5f/log.20604301._010719.job.log.tgz.1' 
03/10,03:28:28.423,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'be65d9c9-55ae-4e4a-b9f6-1071ddcc8fd5' 
03/10,03:28:28.430,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,ns1__srmPing : Request: Ping. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.431,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:28.456,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,ns1__srmPing : Request: Ping. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.457,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:28:28.470,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1b. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.487,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.526,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.542,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.552,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,ns1__srmLs : Request: Ls. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:28:28.567,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:28:28.583,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,Request 'PTG' from Client IP='2620:0:210:1::1b' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/fe/5a/DAOD_HIGG2D5.18287946._000050.pool.root.1' 
03/10,03:28:28.589,Thread 24,INFO ,c2d72755-ec99-4fd7-8a2b-c64b4466be22,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'a3c6ee9e-6ef9-4c84-addb-9940a3ea7546' 
03/10,03:28:28.622,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Request 'PTP status' from Client IP='2001:1458:d00:a::100:304' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '7376858a-a0a2-4577-871a-533ffb562a87' 
03/10,03:28:28.622,Thread 7,INFO ,b2b78655-b055-4902-bd06-3c099c190071,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:28:28.637,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,Request 'PTG' from Client IP='2620:0:210:1::1c' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/1b/a5/DAOD_HIGG2D5.18287946._000092.pool.root.1' 
03/10,03:28:28.640,Thread 46,INFO ,0365f514-4396-4a74-8363-079f3fb39611,ns1__srmReleaseFiles : Request: Release files. IP: 2620:0:210:1::1c. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/71/46/DAOD_HIGG2D5.18287946._000169.pool.root.1. token: 8a508e3d-74d7-49b1-b3f3-7bebce5ff9e6 
03/10,03:28:28.644,Thread 56,INFO ,08f74ff7-00f8-44aa-97f1-a0abe5236058,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'e42e441b-99a7-4297-b455-4a58a193e5af' 
03/10,03:28:28.649,Thread 46,INFO ,0365f514-4396-4a74-8363-079f3fb39611,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:28:28.663,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,Request 'PTG' from Client IP='2620:0:210:1::1c' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/data17_13TeV/46/47/DAOD_HIGG2D5.18287946._000025.pool.root.1' 
03/10,03:28:28.668,Thread 31,INFO ,54bc1534-a788-4df9-8f9b-d4533da06b77,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '5a12e1fd-c3b0-4485-9667-8d2accfff8df' 
03/10,03:28:28.766,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Request 'PTG status' from Client IP='2001:630:58:1800::82f6:b520' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '6675b9c7-80bc-4fd6-bd17-4bfb4b9c52c1' 
03/10,03:28:28.767,Thread 59,INFO ,ed7d23b1-5b80-4f78-b4ee-13a2a2d7149f,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:28:28.886,Thread 57,INFO ,5c93ac0f-b715-41ca-bc61-3236f30f930d,process_request : Connection from IP 
03/10,03:28:28.941,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Request 'PTP status' from Client IP='2001:1458:d00:a::100:304' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'be65d9c9-55ae-4e4a-b9f6-1071ddcc8fd5' 
03/10,03:28:28.941,Thread 61,INFO ,11fe1814-5c90-4a9a-9ec5-e62753b67a7a,Result for request 'PTP status' is 'SRM_REQUEST_INPROGRESS' 
